txn_id,account_id,counterparty_id,amount,timestamp,merchant_category,device_id,ip_region,account_open_date
TX-02469,AC-1077,MR-0129,76.26,2026-01-23 15:38:10,retail,DV-48399,OR,2024-08-11
TX-02470,AC-1000,MR-0170,5.06,2026-01-05 18:03:51,services,DV-39719,TX,2023-11-28
TX-02471,AC-1236,MR-0091,113.7,2026-02-13 13:52:40,grocery,DV-89715,WA,2023-09-29
TX-02472,AC-1269,MR-0054,84.72,2026-01-18 11:45:27,fuel,DV-55482,TX,2024-02-15
TX-02473,AC-1095,MR-0036,165.76,2026-03-22 19:47:25,dining,DV-79707,NV,2024-11-15
TX-02474,AC-1118,MR-0212,143.46,2026-03-12 12:14:03,fuel,DV-23907,AZ,2024-08-14
TX-02475,AC-1008,MR-0022,80.52,2026-02-10 09:47:27,grocery,DV-71897,WA,2024-01-10
TX-02476,AC-1020,MR-0008,58.42,2026-04-04 10:12:41,retail,DV-71614,AZ,2024-07-18
TX-02477,AC-1140,MR-0043,109.71,2026-01-28 12:33:45,services,DV-76605,TX,2023-03-24
TX-02478,AC-1067,MR-0135,10.05,2026-01-13 08:21:40,services,DV-95154,TX,2024-04-21
TX-02479,AC-1261,MR-0214,54.61,2026-02-27 09:41:48,electronics,DV-79610,NV,2024-07-08
TX-02480,AC-1016,MR-0055,224.06,2026-01-24 23:18:38,electronics,DV-20556,AZ,2024-03-04
TX-02481,AC-0505,AC-0503,4630.37,2026-01-20 22:26:54,services,DV-21129,TX,2025-12-21
TX-02482,AC-1092,MR-0113,59.66,2026-03-23 13:38:53,services,DV-65132,TX,2024-05-15
TX-02483,AC-1180,MR-0136,178.74,2026-02-09 11:24:14,grocery,DV-31163,NV,2024-09-24
TX-02484,AC-1033,MR-0069,94.29,2026-02-26 13:12:48,services,DV-96584,OR,2023-02-20
TX-02485,AC-1183,MR-0158,117.75,2026-03-19 13:05:20,electronics,DV-62928,CO,2023-02-25
TX-02486,AC-1201,MR-0136,72.44,2026-03-30 12:46:03,retail,DV-48725,TX,2023-04-23
TX-02487,AC-1186,MR-0047,117.48,2026-02-04 12:34:54,electronics,DV-35656,WA,2024-07-26
TX-02488,AC-1189,MR-0008,18.93,2026-01-20 12:07:01,dining,DV-22084,WA,2024-02-13
TX-02489,AC-1177,MR-0131,77.86,2026-03-21 14:28:16,grocery,DV-31337,SG,2023-05-09
TX-02490,AC-1184,MR-0191,103.68,2026-03-02 19:53:08,services,DV-54448,NV,2024-04-12
TX-02491,AC-1159,MR-0036,133.48,2026-01-28 18:45:00,fuel,DV-66143,TX,2023-06-04
TX-02492,AC-1011,MR-0215,162.42,2026-01-18 16:54:50,travel,DV-89316,WA,2024-06-03
TX-02493,AC-0501,AC-0504,4903.85,2026-02-04 22:25:00,services,DV-83861,CO,2025-12-21
TX-02494,AC-1011,MR-0189,73.62,2026-03-25 17:47:34,retail,DV-89316,WA,2024-06-03
TX-02495,AC-0501,AC-0504,4558.83,2026-03-07 23:02:27,services,DV-83861,CO,2025-12-21
TX-02496,AC-1191,MR-0152,15.84,2026-02-03 20:41:34,dining,DV-12553,OR,2023-04-17
TX-02497,AC-1024,MR-0220,105.5,2026-03-22 06:55:19,electronics,DV-73262,WA,2023-05-07
TX-02498,AC-1027,MR-0103,49.15,2026-02-15 07:44:35,fuel,DV-10250,WA,2024-10-04
TX-02499,AC-1120,MR-0082,84.38,2026-03-31 14:24:27,retail,DV-17447,NV,2024-04-01
TX-02500,AC-1081,MR-0146,53.29,2026-02-17 07:13:30,dining,DV-52728,WA,2023-12-18
TX-02501,AC-1259,MR-0101,119.96,2026-01-27 21:46:21,grocery,DV-92401,AZ,2023-08-17
TX-02502,AC-1101,MR-0140,157.67,2026-01-23 12:38:28,electronics,DV-34000,NV,2024-12-12
TX-02503,AC-1161,MR-0142,38.38,2026-01-12 18:13:38,travel,DV-37877,CO,2024-11-05
TX-02504,AC-1144,MR-0150,45.43,2026-02-02 15:57:27,travel,DV-42460,TX,2024-07-16
TX-02505,AC-1055,MR-0240,190.78,2026-03-20 08:27:43,services,DV-29159,AZ,2024-07-14
TX-02506,AC-1116,MR-0186,206.3,2026-03-27 13:00:05,dining,DV-82802,CO,2023-11-14
TX-02507,AC-0502,AC-0505,4522.8,2026-01-24 22:01:48,services,DV-29954,AZ,2025-12-27
TX-02508,AC-1092,MR-0060,2.49,2026-01-16 07:28:48,fuel,DV-65132,TX,2024-05-15
TX-02509,AC-1205,MR-0062,127.07,2026-02-04 15:59:43,fuel,DV-39957,TX,2023-04-15
TX-02510,AC-1085,MR-0189,87.22,2026-02-24 12:32:41,electronics,DV-27180,OR,2023-03-16
TX-02511,AC-1084,MR-0220,50.06,2026-04-01 17:40:53,grocery,DV-64920,TX,2024-09-15
TX-02512,AC-1127,MR-0019,40.17,2026-01-24 09:43:02,dining,DV-69267,NV,2023-12-30
TX-02513,AC-1041,MR-0195,72.4,2026-02-17 13:27:32,retail,DV-53583,AZ,2024-07-07
TX-02514,AC-1007,MR-0021,67.68,2026-03-12 20:39:36,dining,DV-46623,CO,2023-04-07
TX-02515,AC-1154,MR-0135,52.45,2026-02-23 14:25:06,services,DV-67949,AZ,2024-01-25
TX-02516,AC-1059,MR-0077,58.36,2026-01-16 22:14:22,dining,DV-96149,AZ,2023-03-03
TX-02517,AC-1176,MR-0049,140.48,2026-02-13 13:43:07,retail,DV-73866,AZ,2023-11-23
TX-02518,AC-1130,MR-0234,74.69,2026-02-23 16:07:27,electronics,DV-18305,NV,2023-04-30
TX-02519,AC-1245,MR-0238,86.32,2026-03-26 20:05:38,retail,DV-64756,OR,2023-05-31
TX-02520,AC-1254,MR-0077,162.71,2026-02-16 10:33:21,services,DV-44327,WA,2023-09-25
TX-02521,AC-1176,MR-0230,146.85,2026-03-22 08:19:01,grocery,DV-73866,AZ,2023-11-23
TX-02522,AC-1117,MR-0056,36.24,2026-03-24 11:36:24,grocery,DV-73240,NV,2024-10-24
TX-02523,AC-1253,MR-0064,127.03,2026-02-21 14:46:16,travel,DV-31161,TX,2024-12-13
TX-02524,AC-1144,MR-0216,2.65,2026-03-29 14:30:44,electronics,DV-42460,TX,2024-07-16
TX-02525,AC-1145,MR-0130,90.19,2026-03-18 14:45:38,dining,DV-78578,NV,2023-10-12
TX-02526,AC-1141,MR-0223,26.54,2026-02-20 13:53:14,travel,DV-79898,AZ,2023-06-20
TX-02527,AC-0500,AC-0503,4833.01,2026-03-29 22:42:27,services,DV-28351,CO,2025-12-28
TX-02528,AC-1143,MR-0119,135.91,2026-03-15 11:54:51,fuel,DV-76552,CO,2024-02-16
TX-02529,AC-1124,MR-0096,126.09,2026-03-12 17:47:45,retail,DV-15531,CO,2023-12-22
TX-02530,AC-1239,MR-0205,155.96,2026-03-29 09:42:03,dining,DV-44662,OR,2023-06-15
TX-02531,AC-1083,MR-0088,115.35,2026-01-18 11:31:44,electronics,DV-81349,TX,2023-10-22
TX-02532,AC-1078,MR-0107,152.81,2026-01-11 17:01:27,retail,DV-75688,CO,2023-11-04
TX-02533,AC-0501,AC-0504,4435.64,2026-01-15 23:26:32,services,DV-83861,CO,2025-12-21
TX-02534,AC-1133,MR-0184,152.83,2026-01-26 18:00:42,travel,DV-90285,WA,2023-08-12
TX-02535,AC-1264,MR-0191,86.74,2026-03-15 13:04:20,retail,DV-68417,OR,2024-10-13
TX-02536,AC-1115,MR-0028,138.93,2026-02-19 10:48:02,electronics,DV-79563,NV,2024-12-19
TX-02537,AC-1267,MR-0059,160.69,2026-03-26 08:03:06,dining,DV-33317,TX,2023-07-19
TX-02538,AC-1258,MR-0219,44.24,2026-03-03 06:01:56,services,DV-50893,AZ,2023-12-31
TX-02539,AC-1018,MR-0187,53.39,2026-03-21 12:17:12,retail,DV-23389,AZ,2023-09-04
TX-02540,AC-1245,MR-0071,5.58,2026-03-23 11:11:12,services,DV-64756,OR,2023-05-31
TX-02541,AC-1033,MR-0168,66.64,2026-02-23 20:32:15,dining,DV-96584,OR,2023-02-20
TX-02542,AC-1172,MR-0158,16.85,2026-02-09 16:14:46,services,DV-71307,WA,2024-07-01
TX-02543,AC-1006,MR-0161,19.02,2026-03-16 21:42:54,travel,DV-13661,CO,2024-07-02
TX-02544,AC-1236,MR-0232,11.38,2026-01-25 11:05:35,dining,DV-89715,WA,2023-09-29
TX-02545,AC-1212,MR-0058,46.91,2026-03-12 11:27:33,grocery,DV-45447,CO,2024-09-20
TX-02546,AC-1158,MR-0133,83.37,2026-03-10 13:29:23,travel,DV-41541,CO,2023-06-30
TX-02547,AC-1028,MR-0200,42.1,2026-03-06 13:52:45,grocery,DV-72845,NV,2024-08-19
TX-02548,AC-1038,MR-0054,12.84,2026-02-09 13:28:54,grocery,DV-33399,NV,2023-10-24
TX-02549,AC-1162,MR-0079,111.26,2026-03-28 13:16:30,dining,DV-97749,TX,2023-08-27
TX-02550,AC-1072,MR-0042,90.62,2026-03-23 15:07:09,fuel,DV-35533,TX,2023-09-12
TX-02551,AC-1164,MR-0051,80.22,2026-02-07 11:33:37,fuel,DV-26036,NV,2024-05-11
TX-02552,AC-1216,MR-0101,30.36,2026-01-21 17:42:07,dining,DV-43896,AZ,2024-09-20
TX-02553,AC-1026,MR-0027,75.09,2026-01-17 12:02:45,fuel,DV-89988,OR,2024-10-07
TX-02554,AC-1214,MR-0015,124.08,2026-01-06 06:50:09,fuel,DV-65345,AZ,2023-03-14
TX-02555,AC-1160,MR-0065,80.34,2026-02-10 15:25:22,retail,DV-19584,NV,2023-08-26
TX-02556,AC-1062,MR-0145,73.89,2026-02-12 06:06:43,travel,DV-81913,OR,2024-05-23
TX-02557,AC-1229,MR-0101,91.67,2026-02-09 23:21:00,electronics,DV-19491,OR,2024-05-06
TX-02558,AC-1253,MR-0001,2.45,2026-01-26 12:16:21,retail,DV-31161,TX,2024-12-13
TX-02559,AC-1121,MR-0130,90.24,2026-03-27 17:39:32,retail,DV-42570,CO,2023-10-19
TX-02560,AC-1140,MR-0108,180.28,2026-02-24 14:46:36,services,DV-76605,TX,2023-03-24
TX-02561,AC-1005,MR-0225,116.11,2026-01-22 10:28:14,services,DV-13798,NV,2023-03-16
TX-02562,AC-1127,MR-0127,163.43,2026-03-31 07:49:01,fuel,DV-69267,NV,2023-12-30
TX-02563,AC-1124,MR-0125,118.72,2026-01-29 18:56:58,electronics,DV-15531,CO,2023-12-22
TX-02564,AC-0500,AC-0503,4836.75,2026-02-16 22:54:00,services,DV-28351,CO,2025-12-28
TX-02565,AC-1264,MR-0150,105.39,2026-03-10 08:04:37,services,DV-68417,OR,2024-10-13
TX-02566,AC-1164,MR-0223,207.2,2026-02-25 14:24:22,grocery,DV-26036,NV,2024-05-11
TX-02567,AC-1255,MR-0205,31.59,2026-01-23 12:30:03,retail,DV-16603,TX,2024-06-14
TX-02568,AC-1264,MR-0086,54.17,2026-03-07 11:18:24,electronics,DV-68417,OR,2024-10-13
TX-02569,AC-1032,MR-0206,112.54,2026-04-02 12:38:38,electronics,DV-21112,AZ,2024-02-11
TX-02570,AC-1079,MR-0022,139.85,2026-04-04 16:40:11,fuel,DV-41527,NV,2024-06-21
TX-02571,AC-0505,AC-0503,4348.2,2026-03-20 22:46:52,services,DV-21129,TX,2025-12-21
TX-02572,AC-1155,MR-0029,38.8,2026-02-04 12:18:27,fuel,DV-51416,TX,2023-08-25
TX-02573,AC-1215,MR-0202,125.33,2026-01-15 17:05:21,fuel,DV-98601,AZ,2023-08-01
TX-02574,AC-1074,MR-0071,125.67,2026-01-22 06:43:49,grocery,DV-13669,AZ,2024-12-16
TX-02575,AC-1001,MR-0173,56.4,2026-01-30 09:05:03,travel,DV-36203,OR,2023-06-04
TX-02576,AC-1197,MR-0015,138.53,2026-01-18 16:33:34,services,DV-60376,CO,2023-03-10
TX-02577,AC-1060,MR-0068,52.38,2026-04-04 17:26:04,fuel,DV-55928,TX,2024-09-25
TX-02578,AC-1240,MR-0070,101.79,2026-02-03 12:11:33,grocery,DV-25948,OR,2024-06-12
TX-02579,AC-1212,MR-0128,74.34,2026-03-13 23:11:42,fuel,DV-45447,CO,2024-09-20
TX-02580,AC-1015,MR-0151,14.9,2026-02-04 12:31:00,travel,DV-57793,NV,2024-03-20
TX-02581,AC-1082,MR-0089,164.26,2026-01-18 13:44:01,grocery,DV-43995,CO,2024-04-04
TX-02582,AC-1014,MR-0179,15.25,2026-03-01 11:00:39,retail,DV-55812,NV,2023-03-30
TX-02583,AC-1192,MR-0066,85.41,2026-01-30 17:06:12,travel,DV-54299,NV,2024-05-08
TX-02584,AC-1222,MR-0129,23.71,2026-03-11 23:36:34,services,DV-74829,AZ,2024-09-08
TX-02585,AC-1104,MR-0137,145.45,2026-02-27 14:49:49,travel,DV-29634,AZ,2024-05-23
TX-02586,AC-1221,MR-0020,39.22,2026-01-26 13:02:30,travel,DV-84789,SG,2023-12-22
TX-02587,AC-1120,MR-0217,151.1,2026-02-16 11:09:13,travel,DV-17447,NV,2024-04-01
TX-02588,AC-1254,MR-0224,167.05,2026-02-23 07:49:37,grocery,DV-44327,WA,2023-09-25
TX-02589,AC-1126,MR-0141,88.51,2026-03-16 19:55:05,fuel,DV-76547,TX,2024-04-17
TX-02590,AC-1010,MR-0192,112.52,2026-01-25 11:24:49,travel,DV-35381,AZ,2023-03-01
TX-02591,AC-1024,MR-0060,111.36,2026-01-16 10:11:31,retail,DV-73262,WA,2023-05-07
TX-02592,AC-1045,MR-0160,47.25,2026-02-04 14:43:02,grocery,DV-62610,NV,2024-07-27
TX-02593,AC-1226,MR-0221,17.31,2026-03-23 14:24:48,electronics,DV-17540,TX,2023-04-29
TX-02594,AC-1052,MR-0175,129.68,2026-03-24 18:53:33,retail,DV-87438,NV,2023-07-12
TX-02595,AC-1173,MR-0089,179.75,2026-04-04 19:45:04,services,DV-38781,NV,2024-01-14
TX-02596,AC-1243,MR-0073,96.43,2026-02-23 11:51:27,dining,DV-54453,NV,2024-06-24
TX-02597,AC-1091,MR-0028,78.02,2026-02-07 10:03:16,fuel,DV-77732,AZ,2023-06-05
TX-02598,AC-1120,MR-0197,145.85,2026-03-02 14:57:33,services,DV-17447,NV,2024-04-01
TX-02599,AC-1125,MR-0198,97.37,2026-03-13 09:50:05,services,DV-22811,CO,2023-01-24
TX-02600,AC-1031,MR-0145,47.48,2026-02-13 15:31:49,fuel,DV-94296,JP,2024-08-22
TX-02601,AC-1232,MR-0003,49.36,2026-03-10 09:12:11,grocery,DV-93157,WA,2023-03-29
TX-02602,AC-1144,MR-0219,146.2,2026-02-11 12:15:19,services,DV-42460,TX,2024-07-16
TX-02603,AC-1087,MR-0014,12112.97,2026-03-12 08:30:07,electronics,DV-56371,WA,2024-06-08
TX-02604,AC-1152,MR-0233,19.97,2026-01-08 20:00:58,dining,DV-25941,OR,2024-01-03
TX-02605,AC-1068,MR-0227,9.45,2026-01-13 09:31:07,grocery,DV-23470,OR,2024-08-22
TX-02606,AC-1269,MR-0123,61.92,2026-01-06 15:29:41,dining,DV-55482,TX,2024-02-15
TX-02607,AC-1104,MR-0151,50.36,2026-03-23 17:00:27,dining,DV-29634,AZ,2024-05-23
TX-02608,AC-1151,MR-0228,176.69,2026-03-27 23:41:18,grocery,DV-64609,AZ,2024-03-01
TX-02609,AC-1025,MR-0103,69.91,2026-04-04 14:30:25,services,DV-91797,WA,2023-08-17
TX-02610,AC-1232,MR-0137,74.71,2026-03-07 16:21:00,retail,DV-93157,WA,2023-03-29
TX-02611,AC-1203,MR-0179,40.24,2026-04-03 13:03:51,grocery,DV-18426,OR,2024-09-07
TX-02612,AC-1162,MR-0187,144.78,2026-01-28 19:38:33,travel,DV-97749,TX,2023-08-27
TX-02613,AC-1205,MR-0080,120.15,2026-03-07 06:56:07,dining,DV-39957,TX,2023-04-15
TX-02614,AC-1042,MR-0112,6.39,2026-01-30 09:19:04,retail,DV-21370,WA,2023-05-01
TX-02615,AC-1209,MR-0133,37.92,2026-01-30 13:16:30,electronics,DV-45641,AZ,2024-07-03
TX-02616,AC-1111,MR-0157,48.22,2026-01-29 15:02:52,travel,DV-18094,CO,2024-12-14
TX-02617,AC-1168,MR-0094,126.91,2026-03-24 18:19:26,electronics,DV-57996,OR,2023-10-16
TX-02618,AC-1119,MR-0031,149.24,2026-01-23 15:59:45,fuel,DV-83439,NV,2024-11-28
TX-02619,AC-1085,MR-0038,101.23,2026-01-20 13:40:27,dining,DV-27180,OR,2023-03-16
TX-02620,AC-1136,MR-0206,4939.91,2026-01-20 18:54:59,grocery,DV-77130,TX,2023-09-11
TX-02621,AC-1133,MR-0214,102.09,2026-02-03 13:44:05,travel,DV-90285,WA,2023-08-12
TX-02622,AC-1133,MR-0044,117.55,2026-03-01 07:52:35,services,DV-90285,WA,2023-08-12
TX-02623,AC-1021,MR-0209,119.85,2026-03-31 15:12:31,electronics,DV-35782,CO,2024-03-10
TX-02624,AC-1069,MR-0084,188.42,2026-02-09 16:46:21,grocery,DV-79020,WA,2024-04-09
TX-02625,AC-1043,MR-0124,118.06,2026-02-07 16:08:55,grocery,DV-61883,TX,2024-08-07
TX-02626,AC-1064,MR-0056,91.8,2026-03-10 20:17:53,fuel,DV-27168,CO,2024-06-28
TX-02627,AC-1221,MR-0159,49.24,2026-03-17 18:00:32,retail,DV-84789,TX,2023-12-22
TX-02628,AC-0502,AC-0505,4567.42,2026-02-21 23:54:50,services,DV-29954,AZ,2025-12-27
TX-02629,AC-1166,MR-0072,64.65,2026-02-11 10:35:38,fuel,DV-94339,OR,2023-07-06
TX-02630,AC-1133,MR-0170,62.41,2026-02-17 18:29:13,fuel,DV-90285,WA,2023-08-12
TX-02631,AC-1146,MR-0205,161.0,2026-02-16 19:44:06,services,DV-44025,TX,2023-05-21
TX-02632,AC-1098,MR-0215,93.26,2026-03-29 10:53:31,grocery,DV-76918,CO,2024-08-09
TX-02633,AC-1113,MR-0211,143.01,2026-01-24 13:01:50,grocery,DV-99434,WA,2023-03-08
TX-02634,AC-1185,MR-0230,134.53,2026-01-15 14:31:29,travel,DV-65217,NV,2024-11-27
TX-02635,AC-1094,MR-0191,154.43,2026-01-24 06:54:44,electronics,DV-27139,OR,2023-02-10
TX-02636,AC-1087,MR-0211,76.35,2026-04-04 13:04:42,travel,DV-56371,WA,2024-06-08
TX-02637,AC-1181,MR-0022,213.85,2026-04-03 06:47:31,travel,DV-66560,OR,2024-11-01
TX-02638,AC-1115,MR-0001,20.75,2026-02-04 11:03:47,retail,DV-79563,NV,2024-12-19
TX-02639,AC-1188,MR-0025,18.84,2026-03-28 14:19:48,retail,DV-51749,CO,2024-02-12
TX-02640,AC-1142,MR-0116,104.38,2026-01-11 17:34:43,services,DV-72657,AZ,2024-04-04
TX-02641,AC-1115,MR-0082,90.3,2026-01-05 18:57:41,retail,DV-79563,NV,2024-12-19
TX-02642,AC-1221,MR-0007,96.25,2026-02-01 11:39:51,electronics,DV-84789,TX,2023-12-22
TX-02643,AC-1193,MR-0077,2.02,2026-03-20 13:55:02,travel,DV-82620,NV,2024-10-11
TX-02644,AC-1080,MR-0131,17.02,2026-03-12 15:53:10,travel,DV-86865,WA,2024-05-21
TX-02645,AC-1072,MR-0097,9.06,2026-01-14 13:56:28,fuel,DV-35533,TX,2023-09-12
TX-02646,AC-1235,MR-0156,89.83,2026-01-18 10:10:08,retail,DV-20976,TX,2023-12-17
TX-02647,AC-1184,MR-0062,132.99,2026-04-03 14:37:38,electronics,DV-54448,NV,2024-04-12
TX-02648,AC-1193,MR-0088,79.79,2026-01-26 15:52:03,dining,DV-82620,NV,2024-10-11
TX-02649,AC-1221,MR-0021,28.37,2026-02-11 17:01:09,services,DV-84789,TX,2023-12-22
TX-02650,AC-1007,MR-0175,48.08,2026-02-06 16:22:06,dining,DV-46623,CO,2023-04-07
TX-02651,AC-1159,MR-0054,189.96,2026-03-14 08:02:37,electronics,DV-66143,TX,2023-06-04
TX-02652,AC-1157,MR-0065,60.9,2026-02-07 08:04:45,fuel,DV-97969,CO,2023-03-26
TX-02653,AC-1088,MR-0105,41.33,2026-04-03 18:47:05,fuel,DV-70052,AZ,2024-03-04
TX-02654,AC-1050,MR-0085,117.26,2026-01-28 11:42:10,dining,DV-13610,CO,2024-08-07
TX-02655,AC-1131,MR-0210,61.65,2026-02-12 10:59:30,fuel,DV-68097,NV,2024-05-20
TX-02656,AC-1222,MR-0097,49.14,2026-01-09 21:48:37,grocery,DV-74829,AZ,2024-09-08
TX-02657,AC-1106,MR-0143,157.2,2026-02-06 12:36:16,fuel,DV-28554,NV,2024-04-12
TX-02658,AC-1064,MR-0200,100.21,2026-01-30 10:45:39,electronics,DV-27168,CO,2024-06-28
TX-02659,AC-1068,MR-0181,150.34,2026-03-07 15:03:52,dining,DV-23470,OR,2024-08-22
TX-02660,AC-1119,MR-0170,55.92,2026-02-15 22:48:55,services,DV-83439,NV,2024-11-28
TX-02661,AC-1179,MR-0088,30.73,2026-01-19 18:05:55,dining,DV-39322,AZ,2024-06-11
TX-02662,AC-1051,MR-0093,92.28,2026-04-04 16:46:21,grocery,DV-29811,WA,2024-10-16
TX-02663,AC-1006,MR-0039,95.5,2026-02-05 16:27:28,travel,DV-13661,CO,2024-07-02
TX-02664,AC-1234,MR-0215,101.09,2026-01-17 18:22:26,grocery,DV-44151,CO,2023-04-15
TX-02665,AC-1045,MR-0166,83.57,2026-01-06 17:45:53,services,DV-62610,NV,2024-07-27
TX-02666,AC-1155,MR-0009,101.76,2026-04-04 16:32:18,services,DV-51416,TX,2023-08-25
TX-02667,AC-1051,MR-0129,99.79,2026-01-24 13:05:23,dining,DV-29811,WA,2024-10-16
TX-02668,AC-1154,MR-0082,102.05,2026-02-01 14:01:04,dining,DV-67949,AZ,2024-01-25
TX-02669,AC-1043,MR-0076,6.85,2026-04-01 09:16:59,grocery,DV-61883,TX,2024-08-07
TX-02670,AC-1070,MR-0182,46.56,2026-02-15 07:58:55,dining,DV-28251,OR,2024-01-06
TX-02671,AC-1095,MR-0060,3.23,2026-01-15 06:56:30,electronics,DV-79707,NV,2024-11-15
TX-02672,AC-1130,MR-0122,36.29,2026-04-03 20:54:56,travel,DV-18305,NV,2023-04-30
TX-02673,AC-1101,MR-0122,96.66,2026-03-25 10:51:07,retail,DV-34000,NV,2024-12-12
TX-02674,AC-1238,MR-0113,59.16,2026-02-27 13:44:41,services,DV-18732,CO,2024-12-09
TX-02675,AC-1229,MR-0017,139.17,2026-02-11 13:17:38,grocery,DV-19491,OR,2024-05-06
TX-02676,AC-1010,MR-0063,113.81,2026-01-14 13:19:03,travel,DV-35381,AZ,2023-03-01
TX-02677,AC-1175,MR-0039,67.96,2026-02-25 11:24:56,fuel,DV-62200,AZ,2024-08-02
TX-02678,AC-1012,MR-0188,30.14,2026-02-06 14:36:00,grocery,DV-55125,AZ,2023-08-08
TX-02679,AC-1059,MR-0134,33.69,2026-02-17 18:16:26,travel,DV-96149,AZ,2023-03-03
TX-02680,AC-1170,MR-0032,32.82,2026-01-23 13:59:31,grocery,DV-43175,NV,2023-05-30
TX-02681,AC-1215,MR-0018,2.12,2026-02-11 16:09:14,electronics,DV-98601,AZ,2023-08-01
TX-02682,AC-1217,MR-0237,24.06,2026-03-15 17:26:07,dining,DV-63208,TX,2024-01-21
TX-02683,AC-1159,MR-0200,80.29,2026-02-25 11:19:04,grocery,DV-66143,TX,2023-06-04
TX-02684,AC-1247,MR-0179,9522.65,2026-03-22 13:15:44,fuel,DV-91487,NV,2024-07-10
TX-02685,AC-1234,MR-0130,83.64,2026-02-25 19:32:54,dining,DV-44151,CO,2023-04-15
TX-02686,AC-1128,MR-0217,165.36,2026-01-13 08:23:04,grocery,DV-83626,CO,2023-06-22
TX-02687,AC-1046,MR-0092,96.64,2026-03-03 10:55:43,services,DV-21130,AZ,2024-11-29
TX-02688,AC-1187,MR-0211,10.73,2026-03-28 13:00:14,grocery,DV-56742,TX,2024-02-06
TX-02689,AC-1134,MR-0034,97.13,2026-02-21 07:09:25,fuel,DV-76263,TX,2023-10-22
TX-02690,AC-1144,MR-0199,20.57,2026-02-22 13:53:04,electronics,DV-42460,TX,2024-07-16
TX-02691,AC-1076,MR-0051,122.36,2026-03-01 14:06:25,grocery,DV-37889,AZ,2023-03-25
TX-02692,AC-1237,MR-0081,24.24,2026-02-19 11:01:01,electronics,DV-39151,NV,2024-05-05
TX-02693,AC-1001,MR-0007,7.27,2026-02-16 18:56:29,dining,DV-36203,OR,2023-06-04
TX-02694,AC-1054,MR-0122,130.36,2026-01-30 17:42:52,fuel,DV-95964,TX,2023-04-10
TX-02695,AC-1070,MR-0165,109.69,2026-03-13 19:14:59,retail,DV-28251,OR,2024-01-06
TX-02696,AC-1173,MR-0068,6.23,2026-02-25 16:22:35,fuel,DV-38781,NV,2024-01-14
TX-02697,AC-1229,MR-0082,154.88,2026-01-08 18:59:26,fuel,DV-19491,OR,2024-05-06
TX-02698,AC-1027,MR-0130,174.9,2026-02-17 18:47:10,travel,DV-10250,WA,2024-10-04
TX-02699,AC-1073,MR-0007,79.92,2026-02-05 09:36:17,fuel,DV-37661,OR,2023-07-04
TX-02700,AC-1003,MR-0128,179.47,2026-03-29 15:40:42,grocery,DV-74589,TX,2024-10-28
TX-02701,AC-1047,MR-0153,27.93,2026-03-17 12:00:10,electronics,DV-30821,CO,2023-07-05
TX-02702,AC-1196,MR-0225,20.49,2026-02-16 18:58:10,electronics,DV-12370,CO,2023-07-15
TX-02703,AC-1024,MR-0004,54.45,2026-02-17 12:27:08,fuel,DV-73262,WA,2023-05-07
TX-02704,AC-1043,MR-0099,50.58,2026-03-14 19:42:50,grocery,DV-61883,TX,2024-08-07
TX-02705,AC-1027,MR-0136,60.22,2026-03-18 14:20:52,services,DV-10250,WA,2024-10-04
TX-02706,AC-1098,MR-0136,126.78,2026-01-06 09:12:56,dining,DV-76918,CO,2024-08-09
TX-02707,AC-1235,MR-0142,133.22,2026-03-09 18:54:14,fuel,DV-20976,TX,2023-12-17
TX-02708,AC-1205,MR-0077,51.18,2026-01-22 17:02:10,services,DV-39957,TX,2023-04-15
TX-02709,AC-1098,MR-0121,67.2,2026-02-21 14:53:34,retail,DV-76918,CO,2024-08-09
TX-02710,AC-1172,MR-0055,174.52,2026-01-21 08:22:53,services,DV-71307,WA,2024-07-01
TX-02711,AC-1046,MR-0003,217.73,2026-01-12 06:04:35,dining,DV-21130,AZ,2024-11-29
TX-02712,AC-1110,MR-0151,134.98,2026-02-02 07:11:20,grocery,DV-82938,NV,2024-04-30
TX-02713,AC-1259,MR-0205,122.3,2026-03-18 19:03:05,retail,DV-92401,AZ,2023-08-17
TX-02714,AC-1034,MR-0061,148.19,2026-02-25 09:06:16,dining,DV-25716,TX,2023-08-15
TX-02715,AC-1021,MR-0153,110.76,2026-02-03 06:07:12,grocery,DV-35782,CO,2024-03-10
TX-02716,AC-1173,MR-0118,102.78,2026-02-18 12:30:11,fuel,DV-38781,NV,2024-01-14
TX-02717,AC-1149,MR-0108,52.24,2026-02-05 20:28:03,travel,DV-68658,NV,2023-10-13
TX-02718,AC-1000,MR-0077,109.1,2026-03-31 12:46:28,travel,DV-39719,TX,2023-11-28
TX-02719,AC-1095,MR-0102,57.56,2026-03-05 14:28:08,services,DV-79707,NV,2024-11-15
TX-02720,AC-1099,MR-0162,88.1,2026-02-22 18:32:45,dining,DV-12451,SG,2023-11-18
TX-02721,AC-1132,MR-0091,121.27,2026-03-27 14:57:58,travel,DV-52678,NV,2023-03-02
TX-02722,AC-1184,MR-0205,22.24,2026-03-06 13:16:46,dining,DV-54448,NV,2024-04-12
TX-02723,AC-1221,MR-0192,35.08,2026-03-29 19:59:50,electronics,DV-84789,TX,2023-12-22
TX-02724,AC-1231,MR-0167,213.36,2026-03-20 12:13:37,travel,DV-12206,WA,2023-11-16
