txn_id,account_id,counterparty_id,amount,timestamp,merchant_category,device_id,ip_region,account_open_date
TX-02787,AC-0122,MR-0043,59.26,2026-05-29 02:55:06,retail,DV-83660,NY,2024-03-20
TX-02788,AC-0145,MR-0189,12.76,2026-04-12 20:21:21,services,DV-68498,NY,2025-01-31
TX-02789,AC-0061,MR-0050,8.83,2026-03-19 20:06:36,services,DV-71291,PA,2025-09-06
TX-02790,AC-0124,MR-0050,7.49,2026-04-14 08:35:14,retail,DV-13579,PA,2025-05-15
TX-02791,AC-0066,MR-0128,12.87,2026-05-31 00:49:38,dining,DV-88554,CT,2024-03-30
TX-02792,AC-0281,MR-0042,81.24,2026-03-30 11:17:04,fuel,DV-96557,FL,2025-08-18
TX-02793,AC-0137,MR-0027,52.38,2026-03-30 17:11:18,dining,DV-27640,CT,2024-09-20
TX-02794,AC-0019,MR-0113,94.54,2026-04-17 05:15:47,grocery,DV-91242,CT,2024-01-15
TX-02795,AC-0155,MR-0165,20.55,2026-03-09 10:04:59,fuel,DV-74221,PA,2025-08-29
TX-02796,AC-0252,MR-0116,66.21,2026-05-05 03:36:58,electronics,DV-68520,FL,2025-04-12
TX-02797,AC-0024,MR-0184,167.96,2026-05-19 23:37:46,services,DV-55802,NJ,2025-04-13
TX-02798,AC-0070,MR-0198,10.68,2026-03-13 16:11:10,grocery,DV-89142,PA,2025-03-16
TX-02799,AC-0082,MR-0113,48.56,2026-05-21 17:30:41,services,DV-92157,NJ,2025-11-24
TX-02800,AC-0298,MR-0104,120.9,2026-03-23 10:57:08,fuel,DV-21694,NJ,2024-11-02
TX-02801,AC-0227,MR-0087,37.58,2026-04-28 23:36:41,services,DV-38527,FL,2025-01-29
TX-02802,AC-0078,MR-0163,50.27,2026-03-04 21:52:20,fuel,DV-40856,NJ,2024-05-28
TX-02803,AC-0242,MR-0154,42.24,2026-04-29 12:14:52,dining,DV-69415,NY,2024-03-06
TX-02804,AC-0129,MR-0084,23.94,2026-04-02 19:36:40,fuel,DV-30912,NY,2024-02-24
TX-02805,AC-0096,MR-0094,54.45,2026-05-26 19:19:07,retail,DV-65030,PA,2025-02-23
TX-02806,AC-0230,MR-0068,17.35,2026-05-10 07:49:33,grocery,DV-25981,CT,2024-01-18
TX-02807,AC-0120,MR-0165,31.19,2026-03-22 00:05:55,retail,DV-36532,CT,2024-07-18
TX-02808,AC-0048,MR-0155,13.34,2026-03-17 04:20:36,services,DV-94715,CT,2024-10-15
TX-02809,AC-0296,MR-0115,22.67,2026-03-23 21:12:30,dining,DV-63682,CA,2025-08-06
TX-02810,AC-0010,AC-0011,677.37,2026-05-29 02:39:00,services,DV-85270,NJ,2026-02-10
TX-02811,AC-0093,MR-0123,20.41,2026-04-06 09:35:23,electronics,DV-62990,CA,2024-03-30
TX-02812,AC-0235,MR-0101,124.18,2026-03-08 05:45:40,fuel,DV-36457,PA,2025-07-09
TX-02813,AC-0057,MR-0084,56.75,2026-05-02 10:13:32,services,DV-14142,CA,2024-08-31
TX-02814,AC-0121,MR-0068,17.99,2026-04-26 17:11:30,grocery,DV-46861,FL,2025-01-13
TX-02815,AC-0207,MR-0182,30.98,2026-03-15 08:00:32,fuel,DV-89056,PA,2025-06-27
TX-02816,AC-0200,MR-0084,8.81,2026-03-20 20:04:05,travel,DV-86490,CT,2024-02-24
TX-02817,AC-0223,MR-0162,120.39,2026-03-21 20:05:50,travel,DV-85113,FL,2024-11-23
TX-02818,AC-0279,MR-0045,27.16,2026-05-18 07:26:45,retail,DV-34714,NY,2024-09-16
TX-02819,AC-0286,MR-0171,12.27,2026-04-29 14:07:54,grocery,DV-93257,NY,2024-03-15
TX-02820,AC-0215,MR-0174,41.07,2026-03-30 19:12:09,travel,DV-73611,CA,2024-07-17
TX-02821,AC-0186,MR-0177,32.5,2026-03-22 01:27:36,electronics,DV-46446,CA,2024-06-10
TX-02822,AC-0276,MR-0110,15.28,2026-04-03 18:37:45,retail,DV-53184,CA,2024-11-07
TX-02823,AC-0017,MR-0083,51.97,2026-05-29 03:51:56,grocery,DV-98802,PA,2024-12-15
TX-02824,AC-0235,MR-0111,36.63,2026-05-12 03:21:33,retail,DV-36457,PA,2025-07-09
TX-02825,AC-0005,AC-0006,697.21,2026-05-15 03:13:00,services,DV-89591,NJ,2026-02-18
TX-02826,AC-0060,MR-0111,45.86,2026-04-03 06:36:21,fuel,DV-75440,CT,2025-07-28
TX-02827,AC-0209,MR-0135,70.15,2026-03-04 06:58:04,electronics,DV-11905,NJ,2025-07-14
TX-02828,AC-0074,MR-0084,42.15,2026-04-01 22:26:16,dining,DV-10258,FL,2025-09-17
TX-02829,AC-0072,MR-0017,130.16,2026-04-08 07:15:34,fuel,DV-98491,CT,2024-07-04
TX-02830,AC-0056,MR-0182,38.63,2026-05-10 00:01:16,retail,DV-21693,CT,2024-06-16
TX-02831,AC-0023,MR-0059,21.36,2026-03-16 08:48:32,grocery,DV-70480,FR,2024-02-21
TX-02832,AC-0176,MR-0002,25.11,2026-03-14 21:51:01,fuel,DV-17811,NJ,2024-05-23
TX-02833,AC-0005,AC-0006,719.76,2026-05-27 02:25:00,services,DV-89591,NJ,2026-02-18
TX-02834,AC-0021,MR-0141,7.4,2026-03-05 13:01:15,grocery,DV-52494,NJ,2025-06-15
TX-02835,AC-0183,MR-0110,19.44,2026-05-25 15:34:12,electronics,DV-74655,PA,2024-12-12
TX-02836,AC-0103,MR-0008,55.99,2026-05-03 11:40:48,dining,DV-77149,PA,2025-05-18
TX-02837,AC-0201,MR-0187,24.34,2026-04-06 01:00:37,fuel,DV-56772,FL,2025-10-05
TX-02838,AC-0059,MR-0179,149.83,2026-05-17 14:23:58,fuel,DV-98564,CT,2024-02-25
TX-02839,AC-0186,MR-0017,8.46,2026-04-10 07:23:58,retail,DV-46446,CA,2024-06-10
TX-02840,AC-0135,MR-0013,18.26,2026-05-23 12:57:35,travel,DV-52323,NJ,2024-11-26
TX-02841,AC-0037,MR-0115,6.57,2026-04-15 13:42:45,dining,DV-64490,NY,2024-09-26
TX-02842,AC-0135,MR-0145,50.55,2026-05-21 14:16:16,services,DV-52323,NJ,2024-11-26
TX-02843,AC-0001,AC-0002,484.91,2026-04-14 03:13:00,services,DV-77001,PA,2026-02-13
TX-02844,AC-0263,MR-0186,10.73,2026-03-12 02:02:20,fuel,DV-42821,PA,2025-09-21
TX-02845,AC-0093,MR-0083,71.84,2026-05-01 14:55:59,travel,DV-62990,CA,2024-03-30
TX-02846,AC-0138,MR-0078,32.01,2026-04-26 04:53:35,services,DV-27511,FL,2024-09-24
TX-02847,AC-0179,MR-0177,9.87,2026-04-28 05:04:01,retail,DV-30919,NY,2024-03-22
TX-02848,AC-0198,MR-0123,38.72,2026-05-05 20:53:36,fuel,DV-68687,PA,2025-08-15
TX-02849,AC-0060,MR-0158,13.37,2026-04-18 09:45:32,dining,DV-75440,CT,2025-07-28
TX-02850,AC-0116,MR-0142,75.28,2026-04-09 22:25:43,retail,DV-49379,NY,2024-05-19
TX-02851,AC-0235,MR-0156,52.8,2026-05-11 07:27:44,electronics,DV-36457,PA,2025-07-09
TX-02852,AC-0081,MR-0162,41.99,2026-03-13 00:47:07,services,DV-63094,CA,2025-02-05
TX-02853,AC-0196,MR-0130,3.39,2026-04-17 01:49:59,retail,DV-21905,NJ,2024-04-20
TX-02854,AC-0064,MR-0160,5.54,2026-05-05 22:40:37,services,DV-90836,CT,2024-05-21
TX-02855,AC-0168,MR-0093,30.3,2026-05-09 21:46:16,dining,DV-34596,CA,2025-02-13
TX-02856,AC-0268,MR-0040,28.88,2026-04-06 10:10:33,fuel,DV-88377,CA,2024-02-18
TX-02857,AC-0066,MR-0107,67.83,2026-03-19 07:24:07,travel,DV-88554,CT,2024-03-30
TX-02858,AC-0180,MR-0013,31.13,2026-03-04 17:19:20,travel,DV-93018,CT,2024-12-01
TX-02859,AC-0298,MR-0043,78.19,2026-05-22 13:13:39,electronics,DV-21694,NJ,2024-11-02
TX-02860,AC-0163,MR-0157,10.32,2026-03-22 19:31:45,retail,DV-86251,CT,2025-04-27
TX-02861,AC-0287,MR-0105,81.51,2026-04-11 22:05:59,dining,DV-87817,CA,2025-10-07
TX-02862,AC-0020,MR-0016,18.22,2026-05-02 03:11:58,grocery,DV-72236,NY,2024-06-01
TX-02863,AC-0255,MR-0039,33.21,2026-05-08 16:53:39,retail,DV-94680,NY,2025-03-17
TX-02864,AC-0086,MR-0067,45.29,2026-04-09 12:58:33,travel,DV-98521,NJ,2025-08-10
TX-02865,AC-0016,MR-0018,23.39,2026-04-07 00:54:56,electronics,DV-29528,CA,2025-07-20
TX-02866,AC-0219,MR-0049,114.28,2026-04-01 09:55:49,dining,DV-52073,PA,2024-12-24
TX-02867,AC-0287,MR-0199,65.74,2026-05-09 10:40:43,travel,DV-87817,CA,2025-10-07
TX-02868,AC-0266,MR-0133,48.99,2026-05-29 22:10:06,electronics,DV-35550,NY,2024-07-23
TX-02869,AC-0001,AC-0002,663.93,2026-04-14 03:43:00,services,DV-77001,PA,2026-02-13
TX-02870,AC-0121,MR-0060,53.33,2026-04-28 15:11:20,grocery,DV-46861,FL,2025-01-13
TX-02871,AC-0261,MR-0016,18.68,2026-04-21 23:39:14,dining,DV-33013,PA,2025-06-22
TX-02872,AC-0076,MR-0021,29.04,2026-05-10 00:37:47,electronics,DV-16817,CA,2024-12-01
TX-02873,AC-0025,MR-0198,114.88,2026-05-18 06:08:58,retail,DV-29058,CA,2024-11-16
TX-02874,AC-0266,MR-0150,18.38,2026-05-26 13:33:05,electronics,DV-35550,NY,2024-07-23
TX-02875,AC-0250,MR-0186,187.91,2026-03-18 21:52:11,fuel,DV-97620,NJ,2024-09-04
TX-02876,AC-0202,MR-0102,41.15,2026-04-08 22:49:05,travel,DV-85956,NJ,2024-08-10
TX-02877,AC-0152,MR-0191,81.75,2026-03-07 21:30:59,travel,DV-65032,FL,2025-07-20
TX-02878,AC-0265,MR-0152,14.8,2026-03-28 22:01:15,retail,DV-28780,NY,2025-04-12
TX-02879,AC-0220,MR-0014,69.71,2026-05-14 19:56:40,grocery,DV-20378,PA,2025-02-02
TX-02880,AC-0033,MR-0151,81.27,2026-04-16 07:43:17,fuel,DV-23106,NJ,2025-08-11
TX-02881,AC-0144,MR-0042,207.84,2026-04-13 05:23:40,retail,DV-74760,CT,2025-08-12
TX-02882,AC-0037,MR-0173,14.84,2026-04-26 23:10:29,travel,DV-64490,NY,2024-09-26
TX-02883,AC-0201,MR-0054,82.61,2026-03-27 21:43:22,travel,DV-56772,FL,2025-10-05
TX-02884,AC-0088,MR-0022,13.26,2026-03-10 17:33:45,services,DV-11158,CA,2024-02-05
TX-02885,AC-0256,MR-0045,67.14,2026-04-11 22:24:16,grocery,DV-37866,PA,2024-12-07
TX-02886,AC-0164,MR-0007,13.41,2026-03-17 18:54:56,travel,DV-12631,NJ,2024-01-28
TX-02887,AC-0232,MR-0122,90.76,2026-04-26 23:09:35,services,DV-37080,CT,2024-02-18
TX-02888,AC-0029,MR-0112,14.08,2026-03-04 22:00:42,grocery,DV-68204,PA,2025-10-02
TX-02889,AC-0035,MR-0199,71.39,2026-03-19 03:12:12,dining,DV-25396,NY,2024-04-01
TX-02890,AC-0085,MR-0159,14.04,2026-03-18 23:56:58,electronics,DV-83440,NY,2024-12-23
TX-02891,AC-0074,MR-0117,15.21,2026-04-18 14:40:30,travel,DV-10258,FL,2025-09-17
TX-02892,AC-0034,MR-0166,166.76,2026-04-17 09:31:13,retail,DV-93312,PA,2024-11-01
TX-02893,AC-0192,MR-0127,12.04,2026-03-28 10:04:15,electronics,DV-52001,CT,2024-05-25
TX-02894,AC-0213,MR-0160,45.36,2026-03-25 13:14:55,dining,DV-26734,CT,2025-11-09
TX-02895,AC-0170,MR-0174,40.47,2026-03-29 20:33:53,grocery,DV-35772,NJ,2024-10-11
TX-02896,AC-0204,MR-0157,32.38,2026-03-08 18:06:19,electronics,DV-39564,NJ,2025-06-07
TX-02897,AC-0050,MR-0020,82.0,2026-05-26 12:21:46,fuel,DV-77670,CT,2025-01-05
TX-02898,AC-0300,MR-0041,28.74,2026-05-02 11:43:04,services,DV-20468,CA,2024-10-31
TX-02899,AC-0228,MR-0149,36.59,2026-03-16 14:47:01,travel,DV-52187,CA,2025-04-16
TX-02900,AC-0238,MR-0182,47.57,2026-04-24 07:50:54,travel,DV-29053,NY,2025-06-02
TX-02901,AC-0183,MR-0118,83.34,2026-05-06 09:24:19,travel,DV-74655,PA,2024-12-12
TX-02902,AC-0142,MR-0071,127.45,2026-03-09 11:01:32,travel,DV-11049,CT,2025-09-30
TX-02903,AC-0039,MR-0058,17.56,2026-03-18 23:22:22,services,DV-65546,CA,2024-04-30
TX-02904,AC-0118,MR-0104,61.94,2026-03-23 09:16:14,retail,DV-45868,FL,2025-01-03
TX-02905,AC-0076,MR-0044,32.39,2026-03-23 03:02:23,grocery,DV-16817,CA,2024-12-01
TX-02906,AC-0030,MR-0048,17.13,2026-05-04 17:23:10,fuel,DV-24263,FL,2024-01-16
TX-02907,AC-0173,MR-0111,35.05,2026-04-18 17:37:15,fuel,DV-95053,CT,2025-05-18
TX-02908,AC-0186,MR-0164,31.18,2026-05-25 01:29:52,dining,DV-46446,CA,2024-06-10
TX-02909,AC-0242,MR-0155,22.8,2026-04-23 15:33:57,retail,DV-69415,NY,2024-03-06
TX-02910,AC-0009,AC-0007,814.68,2026-05-28 02:28:00,services,DV-23755,NY,2026-02-18
TX-02911,AC-0014,MR-0051,9047.09,2026-05-27 02:02:16,electronics,DV-49661,NJ,2024-06-06
TX-02912,AC-0239,MR-0020,21.78,2026-05-11 12:21:47,grocery,DV-76727,FL,2024-10-30
TX-02913,AC-0016,MR-0057,6.07,2026-05-04 22:43:45,electronics,DV-29528,CA,2025-07-20
TX-02914,AC-0083,MR-0118,132.45,2026-03-28 12:12:57,fuel,DV-46123,CT,2024-11-26
TX-02915,AC-0083,MR-0152,17.23,2026-05-23 23:31:23,services,DV-46123,CT,2024-11-26
TX-02916,AC-0296,MR-0178,48.46,2026-03-05 22:28:42,dining,DV-63682,CA,2025-08-06
TX-02917,AC-0226,MR-0028,16.66,2026-04-28 14:35:20,travel,DV-43884,CT,2024-10-21
TX-02918,AC-0024,MR-0189,77.15,2026-04-11 14:10:21,fuel,DV-55802,NJ,2025-04-13
TX-02919,AC-0193,MR-0145,56.35,2026-03-12 22:22:17,services,DV-63242,CT,2024-03-09
TX-02920,AC-0222,MR-0075,50.38,2026-03-18 19:09:59,services,DV-77525,NJ,2025-08-24
TX-02921,AC-0161,MR-0178,40.89,2026-04-04 14:30:24,services,DV-89146,NY,2025-09-24
TX-02922,AC-0127,MR-0045,37.24,2026-05-19 20:38:54,fuel,DV-31829,CT,2025-06-27
TX-02923,AC-0031,MR-0112,33.2,2026-05-18 07:55:14,dining,DV-77088,NY,2025-02-14
TX-02924,AC-0202,MR-0111,99.77,2026-05-29 04:22:30,retail,DV-85956,NJ,2024-08-10
TX-02925,AC-0025,MR-0149,15.42,2026-04-28 17:25:51,dining,DV-29058,CA,2024-11-16
TX-02926,AC-0226,MR-0197,58.28,2026-03-09 07:05:13,retail,DV-43884,CT,2024-10-21
TX-02927,AC-0084,MR-0127,63.9,2026-05-13 02:26:59,grocery,DV-68031,PA,2024-08-14
TX-02928,AC-0136,MR-0063,16.07,2026-05-01 05:48:58,services,DV-58277,FL,2025-07-26
TX-02929,AC-0129,MR-0160,20.95,2026-04-06 01:28:25,travel,DV-30912,NY,2024-02-24
TX-02930,AC-0071,MR-0148,51.45,2026-05-21 21:45:34,fuel,DV-18801,NY,2025-09-26
TX-02931,AC-0267,MR-0120,6.73,2026-05-10 12:18:31,fuel,DV-99771,CT,2024-09-03
TX-02932,AC-0122,MR-0058,47.56,2026-04-26 01:09:33,dining,DV-83660,NY,2024-03-20
TX-02933,AC-0199,MR-0127,31.92,2026-05-16 18:26:46,services,DV-15673,CA,2025-08-30
TX-02934,AC-0145,MR-0075,38.23,2026-03-17 01:38:17,services,DV-68498,NY,2025-01-31
TX-02935,AC-0098,MR-0055,163.58,2026-03-09 19:55:30,dining,DV-83026,NY,2025-11-17
TX-02936,AC-0098,MR-0192,50.33,2026-03-21 19:59:01,retail,DV-83026,NY,2025-11-17
TX-02937,AC-0119,MR-0123,25.08,2026-04-14 12:05:36,services,DV-79649,CA,2024-10-23
TX-02938,AC-0105,MR-0039,15.78,2026-04-07 09:02:40,electronics,DV-98499,NJ,2024-01-26
TX-02939,AC-0099,MR-0168,92.37,2026-03-09 21:25:59,grocery,DV-36273,CT,2025-09-29
TX-02940,AC-0285,MR-0147,71.13,2026-03-06 19:18:26,services,DV-98549,CA,2024-01-24
TX-02941,AC-0010,AC-0011,462.73,2026-05-05 02:23:00,services,DV-85270,NJ,2026-02-10
TX-02942,AC-0038,MR-0140,42.4,2026-04-28 21:27:17,services,DV-10648,FL,2024-02-21
TX-02943,AC-0093,MR-0110,93.2,2026-05-14 21:49:04,services,DV-62990,CA,2024-03-30
TX-02944,AC-0010,MR-0167,17.82,2026-04-22 18:58:33,fuel,DV-85270,NJ,2026-02-10
TX-02945,AC-0138,MR-0158,126.21,2026-03-13 15:48:35,retail,DV-27511,FL,2024-09-24
TX-02946,AC-0278,MR-0056,10.41,2026-05-15 22:17:04,services,DV-87418,NY,2024-07-15
TX-02947,AC-0214,MR-0064,9.04,2026-03-29 05:43:01,grocery,DV-36886,FL,2024-11-01
TX-02948,AC-0210,MR-0192,27.55,2026-04-12 13:50:35,dining,DV-62208,CT,2024-07-05
TX-02949,AC-0195,MR-0079,35.72,2026-04-24 20:26:34,retail,DV-61446,CT,2025-06-05
TX-02950,AC-0192,MR-0005,59.62,2026-05-18 21:04:02,retail,DV-52001,CT,2024-05-25
TX-02951,AC-0095,MR-0174,6.3,2026-05-11 21:38:19,retail,DV-61692,NJ,2024-06-24
TX-02952,AC-0219,MR-0006,4.5,2026-04-10 11:28:39,retail,DV-52073,PA,2024-12-24
TX-02953,AC-0269,MR-0074,68.69,2026-04-28 17:37:38,electronics,DV-58284,NY,2024-12-31
TX-02954,AC-0125,MR-0002,93.13,2026-04-19 21:29:27,electronics,DV-67944,FL,2024-09-15
TX-02955,AC-0113,MR-0170,4.7,2026-04-28 19:00:10,travel,DV-44232,CT,2025-10-12
TX-02956,AC-0232,MR-0051,57.59,2026-05-12 16:24:23,fuel,DV-37080,CT,2024-02-18
TX-02957,AC-0281,MR-0181,7.85,2026-04-14 20:26:03,travel,DV-96557,FL,2025-08-18
TX-02958,AC-0051,MR-0037,9.89,2026-03-29 21:05:38,services,DV-12177,PA,2024-07-02
TX-02959,AC-0292,MR-0004,21.86,2026-03-16 12:53:36,travel,DV-65733,CA,2024-03-30
TX-02960,AC-0222,MR-0016,29.29,2026-05-20 08:29:36,retail,DV-77525,NJ,2025-08-24
TX-02961,AC-0067,MR-0040,7.33,2026-04-09 00:48:58,services,DV-87934,FL,2024-11-06
TX-02962,AC-0294,MR-0096,169.29,2026-03-22 06:48:43,grocery,DV-90625,NJ,2025-07-16
TX-02963,AC-0062,MR-0183,37.29,2026-04-06 18:40:34,services,DV-12472,NY,2024-06-15
TX-02964,AC-0072,MR-0078,33.83,2026-03-16 06:15:52,travel,DV-98491,CT,2024-07-04
TX-02965,AC-0138,MR-0038,7.17,2026-05-15 22:50:21,grocery,DV-27511,FL,2024-09-24
TX-02966,AC-0105,MR-0002,12.09,2026-03-24 13:11:58,electronics,DV-98499,NJ,2024-01-26
TX-02967,AC-0009,AC-0007,810.43,2026-04-16 03:46:00,services,DV-23755,NY,2026-02-18
TX-02968,AC-0127,MR-0168,17.53,2026-03-23 23:37:49,electronics,DV-31829,CT,2025-06-27
TX-02969,AC-0191,MR-0071,91.69,2026-04-03 15:49:13,retail,DV-25526,NY,2024-10-05
TX-02970,AC-0053,MR-0051,13.26,2026-04-10 17:42:33,retail,DV-65133,CA,2024-07-23
TX-02971,AC-0049,MR-0091,28.98,2026-03-13 05:04:42,fuel,DV-46984,CA,2025-03-29
TX-02972,AC-0094,MR-0055,18.56,2026-05-20 17:00:42,services,DV-85963,NY,2025-06-24
TX-02973,AC-0220,MR-0121,35.76,2026-05-02 22:01:13,electronics,DV-20378,PA,2025-02-02
TX-02974,AC-0156,MR-0177,36.76,2026-03-04 00:58:10,grocery,DV-32243,CT,2024-03-30
TX-02975,AC-0194,MR-0028,48.94,2026-03-05 04:29:08,grocery,DV-16803,FL,2025-10-13
TX-02976,AC-0001,AC-0002,839.44,2026-05-20 03:19:00,services,DV-77001,PA,2026-02-13
TX-02977,AC-0205,MR-0123,10.78,2026-03-08 15:05:36,services,DV-79692,CT,2024-05-25
TX-02978,AC-0184,MR-0128,80.89,2026-05-21 03:46:43,services,DV-10207,CT,2024-07-16
TX-02979,AC-0139,MR-0025,25.59,2026-04-20 11:09:54,grocery,DV-68367,FL,2025-03-10
TX-02980,AC-0081,MR-0045,12.76,2026-05-21 14:41:44,travel,DV-63094,CA,2025-02-05
TX-02981,AC-0012,MR-0102,83.95,2026-04-11 08:48:30,retail,DV-54666,CT,2026-02-12
TX-02982,AC-0043,MR-0053,14.32,2026-03-19 01:51:52,electronics,DV-74202,FL,2025-01-14
TX-02983,AC-0046,MR-0098,23.35,2026-03-03 12:13:08,dining,DV-59058,NY,2025-08-29
TX-02984,AC-0138,MR-0013,84.18,2026-04-15 13:13:11,retail,DV-27511,FL,2024-09-24
TX-02985,AC-0090,MR-0093,33.58,2026-03-30 08:30:08,retail,DV-74720,PA,2025-04-22
TX-02986,AC-0114,MR-0185,78.52,2026-05-15 02:17:29,services,DV-72083,CT,2024-07-09
TX-02987,AC-0021,MR-0006,41.35,2026-03-23 17:35:39,grocery,DV-52494,NJ,2025-06-15
TX-02988,AC-0044,MR-0064,32.26,2026-04-29 14:23:45,grocery,DV-91456,NJ,2025-09-23
TX-02989,AC-0230,MR-0187,9.7,2026-03-14 01:12:43,retail,DV-25981,CT,2024-01-18
TX-02990,AC-0149,MR-0123,57.83,2026-04-13 07:55:22,electronics,DV-63645,NY,2024-11-15
TX-02991,AC-0052,MR-0084,91.23,2026-05-03 19:47:35,retail,DV-28683,PA,2025-10-23
TX-02992,AC-0137,MR-0017,12.67,2026-04-28 07:42:05,fuel,DV-27640,CT,2024-09-20
TX-02993,AC-0059,MR-0006,17.78,2026-03-19 22:46:42,grocery,DV-98564,CT,2024-02-25
TX-02994,AC-0189,MR-0109,29.19,2026-04-03 02:58:25,grocery,DV-14986,PA,2024-02-13
TX-02995,AC-0280,MR-0091,8.89,2026-03-11 01:49:31,grocery,DV-61672,CA,2024-12-31
TX-02996,AC-0149,MR-0042,18.56,2026-04-04 10:09:49,retail,DV-63645,NY,2024-11-15
TX-02997,AC-0096,MR-0033,24.0,2026-04-03 00:42:28,fuel,DV-65030,PA,2025-02-23
TX-02998,AC-0001,AC-0002,446.2,2026-03-09 03:06:00,services,DV-77001,PA,2026-02-13
TX-02999,AC-0128,MR-0003,53.05,2026-04-07 02:04:30,dining,DV-85107,NY,2024-04-30
TX-03000,AC-0151,MR-0112,21.94,2026-05-24 20:48:27,electronics,DV-82181,CT,2024-11-21
TX-03001,AC-0043,MR-0031,43.83,2026-03-13 23:53:44,travel,DV-74202,FL,2025-01-14
TX-03002,AC-0011,AC-0003,456.27,2026-05-07 02:07:00,services,DV-58704,NJ,2026-02-16
TX-03003,AC-0203,MR-0196,31.06,2026-03-28 21:35:55,electronics,DV-92863,CA,2025-07-28
TX-03004,AC-0138,MR-0026,68.6,2026-05-23 12:29:35,retail,DV-27511,FL,2024-09-24
TX-03005,AC-0162,MR-0110,613.46,2026-05-13 19:45:45,grocery,DV-99416,NY,2024-11-07
TX-03006,AC-0252,MR-0123,180.65,2026-05-01 03:19:46,dining,DV-68520,FL,2025-04-12
TX-03007,AC-0273,MR-0060,11.45,2026-04-18 20:46:48,electronics,DV-31305,CT,2025-02-20
TX-03008,AC-0005,AC-0009,542.5,2026-04-18 02:16:00,services,DV-89591,NJ,2026-02-18
TX-03009,AC-0080,MR-0176,70.85,2026-04-17 16:36:12,dining,DV-68259,NJ,2025-06-15
TX-03010,AC-0024,MR-0138,46.59,2026-05-12 12:43:17,grocery,DV-55802,NJ,2025-04-13
TX-03011,AC-0288,MR-0149,3.04,2026-03-16 12:21:40,retail,DV-24008,NJ,2025-01-28
TX-03012,AC-0267,MR-0187,21.23,2026-04-05 02:18:02,retail,DV-99771,CT,2024-09-03
TX-03013,AC-0010,AC-0011,669.12,2026-05-05 02:52:00,services,DV-85270,NJ,2026-02-10
TX-03014,AC-0248,MR-0152,42.08,2026-03-22 22:24:10,electronics,DV-15092,FL,2024-08-29
TX-03015,AC-0033,MR-0128,14.71,2026-03-13 04:30:57,travel,DV-23106,NJ,2025-08-11
TX-03016,AC-0200,MR-0055,32.89,2026-03-18 13:19:09,services,DV-86490,CT,2024-02-24
TX-03017,AC-0186,MR-0171,54.79,2026-04-03 02:47:59,dining,DV-46446,CA,2024-06-10
TX-03018,AC-0134,MR-0037,29.0,2026-03-25 13:46:46,retail,DV-32104,CA,2024-04-19
TX-03019,AC-0124,MR-0105,2.93,2026-04-11 08:46:00,electronics,DV-13579,PA,2025-05-15
TX-03020,AC-0066,MR-0180,22.34,2026-05-19 22:43:10,fuel,DV-88554,CT,2024-03-30
TX-03021,AC-0138,MR-0097,8.32,2026-03-22 19:43:08,services,DV-27511,FL,2024-09-24
TX-03022,AC-0157,MR-0128,9.76,2026-04-10 01:33:27,grocery,DV-55915,NY,2025-03-16
TX-03023,AC-0245,MR-0055,42.06,2026-04-11 02:02:41,electronics,DV-15030,CT,2024-11-14
TX-03024,AC-0147,MR-0040,77.97,2026-05-24 13:21:32,services,DV-53705,NY,2025-02-15
TX-03025,AC-0107,MR-0151,12.32,2026-03-15 18:52:53,services,DV-48419,CA,2024-04-09
TX-03026,AC-0171,MR-0186,43.83,2026-04-14 20:25:07,travel,DV-15116,NY,2025-09-13
TX-03027,AC-0111,MR-0092,85.76,2026-03-20 18:32:25,dining,DV-58829,FL,2025-10-06
TX-03028,AC-0032,MR-0173,4.66,2026-04-27 03:26:47,retail,DV-81550,PA,2024-09-30
TX-03029,AC-0168,MR-0082,50.92,2026-03-06 11:50:41,grocery,DV-34596,CA,2025-02-13
TX-03030,AC-0282,MR-0054,48.29,2026-03-10 23:57:38,retail,DV-53201,CA,2024-07-10
TX-03031,AC-0077,MR-0060,73.88,2026-04-09 16:23:36,dining,DV-48512,NY,2025-05-29
TX-03032,AC-0163,MR-0013,60.46,2026-05-12 04:08:10,retail,DV-86251,CT,2025-04-27
TX-03033,AC-0023,MR-0153,28.03,2026-04-04 22:38:37,retail,DV-70480,NY,2024-02-21
TX-03034,AC-0281,MR-0014,38.19,2026-03-11 03:41:31,dining,DV-96557,FL,2025-08-18
TX-03035,AC-0075,MR-0066,16.9,2026-03-23 02:39:48,grocery,DV-16868,CA,2024-04-05
TX-03036,AC-0266,MR-0137,14.15,2026-04-16 23:44:20,services,DV-35550,NY,2024-07-23
TX-03037,AC-0194,MR-0082,101.91,2026-04-03 10:42:53,grocery,DV-16803,FL,2025-10-13
TX-03038,AC-0022,MR-0069,37.39,2026-05-26 16:55:02,electronics,DV-91412,CT,2025-02-03
TX-03039,AC-0117,MR-0001,15.83,2026-05-11 12:38:21,grocery,DV-41002,FL,2024-11-15
TX-03040,AC-0239,MR-0152,78.06,2026-04-02 00:14:36,electronics,DV-76727,FL,2024-10-30
TX-03041,AC-0267,MR-0139,32.98,2026-04-17 21:03:29,electronics,DV-99771,CT,2024-09-03
TX-03042,AC-0086,MR-0159,60.2,2026-05-06 00:24:22,travel,DV-98521,NJ,2025-08-10
